target,source,flow
Massachusetts,Iowa,0
Massachusetts,Kansas,236
Massachusetts,Kentucky,122
Massachusetts,Louisiana,561
Massachusetts,Maine,3417
Massachusetts,Maryland,3696
Massachusetts,Michigan,1086
Massachusetts,Minnesota,1433
Massachusetts,Mississippi,499
Massachusetts,Missouri,1568
Massachusetts,Montana,30
Massachusetts,Nebraska,300
Massachusetts,Nevada,758
Massachusetts,New Hampshire,8220
Massachusetts,New Jersey,7201
Massachusetts,New Mexico,326
Massachusetts,New York,23014
Massachusetts,North Carolina,2114
Massachusetts,North Dakota,96
Massachusetts,Ohio,1377
Massachusetts,Oklahoma,500
Massachusetts,Oregon,967
Massachusetts,Pennsylvania,7538
Massachusetts,Rhode Island,7407
Massachusetts,South Carolina,1115
Massachusetts,South Dakota,0
Massachusetts,Tennessee,316
Massachusetts,Texas,4398
Massachusetts,Utah,405
Massachusetts,Vermont,3046
Massachusetts,Virginia,3444
Massachusetts,Washington,1828
Massachusetts,West Virginia,286
Massachusetts,Wisconsin,827
Massachusetts,Wyoming,0
Michigan,Alabama,1387
Michigan,Alaska,1701
Michigan,Arizona,4007
Michigan,Arkansas,992
Michigan,California,10202
Michigan,Colorado,1993
Michigan,Connecticut,764
Michigan,Delaware,114
Michigan,District of Columbia ,445
Michigan,Florida,11547
Michigan,Georgia,3687
Michigan,Hawaii,847
Michigan,Idaho,725
Michigan,Illinois,13252
Michigan,Indiana,9300
Michigan,Iowa,594
Michigan,Kansas,2267
Michigan,Kentucky,2111
Michigan,Louisiana,1291
Michigan,Maine,590
Michigan,Maryland,1214
Michigan,Massachusetts,3158
Michigan,Minnesota,3209
Michigan,Mississippi,633
Michigan,Missouri,3104
Michigan,Montana,683
Michigan,Nebraska,395
Michigan,Nevada,2044
Michigan,New Hampshire,397
Michigan,New Jersey,1359
Michigan,New Mexico,868
Michigan,New York,4343
Michigan,North Carolina,3285
Michigan,North Dakota,879
Michigan,Ohio,14593
Michigan,Oklahoma,753
Michigan,Oregon,892
Michigan,Pennsylvania,5737
Michigan,Rhode Island,271
Michigan,South Carolina,1427
Michigan,South Dakota,558
Michigan,Tennessee,4846
Michigan,Texas,8466
Michigan,Utah,555
Michigan,Vermont,189
Michigan,Virginia,2836
Michigan,Washington,1951
Michigan,West Virginia,885
Michigan,Wisconsin,5136
Michigan,Wyoming,157
Minnesota,Alabama,105
Minnesota,Alaska,363
Minnesota,Arizona,3978
Minnesota,Arkansas,405
Minnesota,California,6739
Minnesota,Colorado,2709
Minnesota,Connecticut,578
Minnesota,Delaware,34
Minnesota,District of Columbia ,282
Minnesota,Florida,3502
Minnesota,Georgia,1344
Minnesota,Hawaii,270
Minnesota,Idaho,486
Minnesota,Illinois,6974
Minnesota,Indiana,965
Minnesota,Iowa,6996
Minnesota,Kansas,1272
Minnesota,Kentucky,608
Minnesota,Louisiana,382
Minnesota,Maine,77
Minnesota,Maryland,1270
Minnesota,Massachusetts,1369
Minnesota,Michigan,2742
Minnesota,Mississippi,220
Minnesota,Missouri,1812
Minnesota,Montana,760
Minnesota,Nebraska,2073
Minnesota,Nevada,427
Minnesota,New Hampshire,455
Minnesota,New Jersey,419
Minnesota,New Mexico,712
Minnesota,New York,3529
Minnesota,North Carolina,2622
Minnesota,North Dakota,7636
Minnesota,Ohio,2525
Minnesota,Oklahoma,661
Minnesota,Oregon,864
Minnesota,Pennsylvania,662
Minnesota,Rhode Island,144
Minnesota,South Carolina,330
Minnesota,South Dakota,5362
Minnesota,Tennessee,1773
Minnesota,Texas,4814
Minnesota,Utah,1100
Minnesota,Vermont,12
Minnesota,Virginia,4014
Minnesota,Washington,2404
Minnesota,West Virginia,34
Minnesota,Wisconsin,18934
Minnesota,Wyoming,728
Mississippi,Alabama,6827
Mississippi,Alaska,474
Mississippi,Arizona,337
Mississippi,Arkansas,1497
Mississippi,California,3566
Mississippi,Colorado,522
Mississippi,Connecticut,0
Mississippi,Delaware,0
Mississippi,District of Columbia ,0
Mississippi,Florida,6113
Mississippi,Georgia,3111
Mississippi,Hawaii,235
Mississippi,Idaho,262
Mississippi,Illinois,1371
Mississippi,Indiana,757
Mississippi,Iowa,328
Mississippi,Kansas,162
Mississippi,Kentucky,1002
Mississippi,Louisiana,8678
Mississippi,Maine,0
Mississippi,Maryland,681
Mississippi,Massachusetts,906
Mississippi,Michigan,957
Mississippi,Minnesota,10
Mississippi,Missouri,702
Mississippi,Montana,248
Mississippi,Nebraska,18
Mississippi,Nevada,732
Mississippi,New Hampshire,0
Mississippi,New Jersey,1604
Mississippi,New Mexico,106
Mississippi,New York,271
Mississippi,North Carolina,1088
Mississippi,North Dakota,0
Mississippi,Ohio,1109
Mississippi,Oklahoma,1190
Mississippi,Oregon,97
Mississippi,Pennsylvania,360
Mississippi,Rhode Island,0
Mississippi,South Carolina,731
Mississippi,South Dakota,0
Mississippi,Tennessee,9494
Mississippi,Texas,8842
Mississippi,Utah,70
Mississippi,Vermont,0
Mississippi,Virginia,1794
Mississippi,Washington,1589
Mississippi,West Virginia,725
Mississippi,Wisconsin,754
Mississippi,Wyoming,31
Missouri,Alabama,1449
Missouri,Alaska,920
Missouri,Arizona,3305
Missouri,Arkansas,7887
Missouri,California,9646
Missouri,Colorado,4791
Missouri,Connecticut,268
Missouri,Delaware,254
Missouri,District of Columbia ,405
Missouri,Florida,7190
Missouri,Georgia,2055
Missouri,Hawaii,1357
Missouri,Idaho,915
Missouri,Illinois,23915
Missouri,Indiana,3563
Missouri,Iowa,6004
Missouri,Kansas,20834
Missouri,Kentucky,1724
Missouri,Louisiana,690
Missouri,Maine,275
Missouri,Maryland,918
Missouri,Massachusetts,1719
Missouri,Michigan,1647
Missouri,Minnesota,2813
Missouri,Mississippi,1930
Missouri,Montana,99
Missouri,Nebraska,3820
Missouri,Nevada,1600
Missouri,New Hampshire,137
Missouri,New Jersey,1291
Missouri,New Mexico,685
Missouri,New York,3176
Missouri,North Carolina,4526
Missouri,North Dakota,392
Missouri,Ohio,4660
Missouri,Oklahoma,4893
Missouri,Oregon,2044
Missouri,Pennsylvania,1901
Missouri,Rhode Island,200
Missouri,South Carolina,1360
Missouri,South Dakota,858
Missouri,Tennessee,2940
Missouri,Texas,9634
Missouri,Utah,955
Missouri,Vermont,0
Missouri,Virginia,1867
Missouri,Washington,2611
Missouri,West Virginia,498
Missouri,Wisconsin,1932
Missouri,Wyoming,599
Montana,Alabama,0
Montana,Alaska,657
Montana,Arizona,1187
Montana,Arkansas,320
Montana,California,4339
Montana,Colorado,3268
Montana,Connecticut,0
Montana,Delaware,0
Montana,District of Columbia ,0
Montana,Florida,955
Montana,Georgia,568
Montana,Hawaii,99
Montana,Idaho,5182
Montana,Illinois,1012
Montana,Indiana,1564
Montana,Iowa,606
Montana,Kansas,301
Montana,Kentucky,102
Montana,Louisiana,0
Montana,Maine,201
Montana,Maryland,153
Montana,Massachusetts,39
Montana,Michigan,791
Montana,Minnesota,633
Montana,Mississippi,61
Montana,Missouri,1452
Montana,Nebraska,168
Montana,Nevada,1151
Montana,New Hampshire,283
Montana,New Jersey,133
Montana,New Mexico,21
Montana,New York,139
Montana,North Carolina,1358
Montana,North Dakota,1801
Montana,Ohio,294
Montana,Oklahoma,105
Montana,Oregon,408
Montana,Pennsylvania,143
Montana,Rhode Island,51
Montana,South Carolina,71
Montana,South Dakota,308
Montana,Tennessee,179
Montana,Texas,3235
Montana,Utah,1807
Montana,Vermont,15
Montana,Virginia,331
Montana,Washington,4959
Montana,West Virginia,50
Montana,Wisconsin,251
Montana,Wyoming,2009
Nebraska,Alabama,32
Nebraska,Alaska,122
Nebraska,Arizona,1489
Nebraska,Arkansas,741
Nebraska,California,3317
Nebraska,Colorado,3571
Nebraska,Connecticut,300
Nebraska,Delaware,34
Nebraska,District of Columbia ,13
Nebraska,Florida,1805
Nebraska,Georgia,556
Nebraska,Hawaii,110
Nebraska,Idaho,299
Nebraska,Illinois,4450
Nebraska,Indiana,539
Nebraska,Iowa,6081
Nebraska,Kansas,3294
Nebraska,Kentucky,508
Nebraska,Louisiana,516
Nebraska,Maine,586
Nebraska,Maryland,259
Nebraska,Massachusetts,40
Nebraska,Michigan,753
Nebraska,Minnesota,2156
Nebraska,Mississippi,218
Nebraska,Missouri,2276
Nebraska,Montana,307
Nebraska,Nevada,393
Nebraska,New Hampshire,0
Nebraska,New Jersey,45
Nebraska,New Mexico,1542
Nebraska,New York,834
Nebraska,North Carolina,818
Nebraska,North Dakota,575
Nebraska,Ohio,343
Nebraska,Oklahoma,1139
Nebraska,Oregon,299
Nebraska,Pennsylvania,692
Nebraska,Rhode Island,0
Nebraska,South Carolina,159
Nebraska,South Dakota,2117
Nebraska,Tennessee,478
Nebraska,Texas,4460
Nebraska,Utah,801
Nebraska,Vermont,8
Nebraska,Virginia,1003
Nebraska,Washington,785
Nebraska,West Virginia,0
Nebraska,Wisconsin,1341
Nebraska,Wyoming,746
Nevada,Alabama,1830
Nevada,Alaska,1017
Nevada,Arizona,5598
Nevada,Arkansas,50
Nevada,California,54765
Nevada,Colorado,2058
Nevada,Connecticut,1681
Nevada,Delaware,0
Nevada,District of Columbia ,94
Nevada,Florida,6001
Nevada,Georgia,868
Nevada,Hawaii,3747
Nevada,Idaho,2514
Nevada,Illinois,3552
Nevada,Indiana,2149
Nevada,Iowa,651
Nevada,Kansas,855
Nevada,Kentucky,707
Nevada,Louisiana,318
Nevada,Maine,66
Nevada,Maryland,816
Nevada,Massachusetts,792
Nevada,Michigan,2597
Nevada,Minnesota,2966
Nevada,Mississippi,152
Nevada,Missouri,778
Nevada,Montana,1481
Nevada,Nebraska,801
Nevada,New Hampshire,64
Nevada,New Jersey,522
Nevada,New Mexico,1388
Nevada,New York,3317
Nevada,North Carolina,1873
Nevada,North Dakota,309
Nevada,Ohio,1205
Nevada,Oklahoma,264
Nevada,Oregon,2575
Nevada,Pennsylvania,2102
Nevada,Rhode Island,325
Nevada,South Carolina,1374
Nevada,South Dakota,126
Nevada,Tennessee,123
Nevada,Texas,5271
Nevada,Utah,5845
Nevada,Vermont,0
Nevada,Virginia,1932
Nevada,Washington,6513
Nevada,West Virginia,280
Nevada,Wisconsin,1144
Nevada,Wyoming,543
New Hampshire,Alabama,125
New Hampshire,Alaska,0
New Hampshire,Arizona,669
New Hampshire,Arkansas,0
New Hampshire,California,2609
New Hampshire,Colorado,941
New Hampshire,Connecticut,2744
New Hampshire,Delaware,173
New Hampshire,District of Columbia ,291
New Hampshire,Florida,3039
New Hampshire,Georgia,227
New Hampshire,Hawaii,54
New Hampshire,Idaho,0
New Hampshire,Illinois,563
New Hampshire,Indiana,1052
New Hampshire,Iowa,109
New Hampshire,Kansas,0
New Hampshire,Kentucky,361
New Hampshire,Louisiana,394
New Hampshire,Maine,4956
New Hampshire,Maryland,307
New Hampshire,Massachusetts,19187
New Hampshire,Michigan,636
New Hampshire,Minnesota,431
New Hampshire,Mississippi,241
New Hampshire,Missouri,248
New Hampshire,Montana,0
New Hampshire,Nebraska,84
New Hampshire,Nevada,128
New Hampshire,New Jersey,581
New Hampshire,New Mexico,245
New Hampshire,New York,3364
New Hampshire,North Carolina,670
New Hampshire,North Dakota,0
New Hampshire,Ohio,565
New Hampshire,Oklahoma,0
New Hampshire,Oregon,351
New Hampshire,Pennsylvania,1259
New Hampshire,Rhode Island,931
New Hampshire,South Carolina,0
New Hampshire,South Dakota,0
New Hampshire,Tennessee,0
New Hampshire,Texas,1407
New Hampshire,Utah,0
New Hampshire,Vermont,3233
New Hampshire,Virginia,1039
New Hampshire,Washington,0
New Hampshire,West Virginia,28
New Hampshire,Wisconsin,204
New Hampshire,Wyoming,0
New Jersey,Alabama,250
New Jersey,Alaska,839
New Jersey,Arizona,1521
New Jersey,Arkansas,243
New Jersey,California,5447
New Jersey,Colorado,768
New Jersey,Connecticut,2781
New Jersey,Delaware,1142
New Jersey,District of Columbia ,845
New Jersey,Florida,9284
New Jersey,Georgia,3630
New Jersey,Hawaii,597
New Jersey,Idaho,0
New Jersey,Illinois,2438
New Jersey,Indiana,1693
New Jersey,Iowa,77
New Jersey,Kansas,275
New Jersey,Kentucky,205
New Jersey,Louisiana,1933
New Jersey,Maine,306
New Jersey,Maryland,3215
New Jersey,Massachusetts,4901
New Jersey,Michigan,1616
New Jersey,Minnesota,715
New Jersey,Mississippi,273
New Jersey,Missouri,607
New Jersey,Montana,0
New Jersey,Nebraska,214
New Jersey,Nevada,716
New Jersey,New Hampshire,517
New Jersey,New Mexico,935
New Jersey,New York,50792
New Jersey,North Carolina,4947
New Jersey,North Dakota,48
New Jersey,Ohio,1660
New Jersey,Oklahoma,235
New Jersey,Oregon,423
New Jersey,Pennsylvania,23371
New Jersey,Rhode Island,672
New Jersey,South Carolina,2805
New Jersey,South Dakota,72
New Jersey,Tennessee,869
New Jersey,Texas,4778
New Jersey,Utah,36
New Jersey,Vermont,204
New Jersey,Virginia,3124
New Jersey,Washington,1152
New Jersey,West Virginia,457
New Jersey,Wisconsin,240
New Jersey,Wyoming,206
New Mexico,Alabama,356
New Mexico,Alaska,278
New Mexico,Arizona,3441
New Mexico,Arkansas,42
New Mexico,California,6721
New Mexico,Colorado,5395
New Mexico,Connecticut,161
New Mexico,Delaware,0
New Mexico,District of Columbia ,0
New Mexico,Florida,2150
New Mexico,Georgia,1120
New Mexico,Hawaii,638
New Mexico,Idaho,611
New Mexico,Illinois,1267
New Mexico,Indiana,428
New Mexico,Iowa,181
New Mexico,Kansas,303
New Mexico,Kentucky,329
New Mexico,Louisiana,218
New Mexico,Maine,663
New Mexico,Maryland,539
New Mexico,Massachusetts,483
New Mexico,Michigan,1159
New Mexico,Minnesota,318
New Mexico,Mississippi,1327
New Mexico,Missouri,343
New Mexico,Montana,278
New Mexico,Nebraska,0
New Mexico,Nevada,688
New Mexico,New Hampshire,112
New Mexico,New Jersey,747
New Mexico,New York,1632
New Mexico,North Carolina,540
New Mexico,North Dakota,0
New Mexico,Ohio,1322
New Mexico,Oklahoma,1311
New Mexico,Oregon,175
New Mexico,Pennsylvania,473
New Mexico,Rhode Island,87
New Mexico,South Carolina,1098
New Mexico,South Dakota,0
New Mexico,Tennessee,660
New Mexico,Texas,12101
New Mexico,Utah,1452
New Mexico,Vermont,128
New Mexico,Virginia,2350
New Mexico,Washington,1435
New Mexico,West Virginia,129
New Mexico,Wisconsin,120
New Mexico,Wyoming,444
New York,Alabama,850
New York,Alaska,1020
New York,Arizona,5993
New York,Arkansas,1054
New York,California,25510
New York,Colorado,3101
New York,Connecticut,11684
New York,Delaware,1231
New York,District of Columbia ,5619
New York,Florida,26192
New York,Georgia,6462
New York,Hawaii,482
New York,Idaho,0
New York,Illinois,6499
New York,Indiana,2426
New York,Iowa,589
New York,Kansas,1061
New York,Kentucky,1115
New York,Louisiana,1790
New York,Maine,1138
New York,Maryland,7167
New York,Massachusetts,16726
New York,Michigan,4390
New York,Minnesota,1876
New York,Mississippi,1083
New York,Missouri,2441
New York,Montana,292
New York,Nebraska,144
New York,Nevada,1116
New York,New Hampshire,1668
New York,New Jersey,34588
New York,New Mexico,969
New York,North Carolina,8543
New York,North Dakota,260
New York,Ohio,3256
New York,Oklahoma,1472
New York,Oregon,1624
New York,Pennsylvania,25385
New York,Rhode Island,944
New York,South Carolina,4912
New York,South Dakota,267
New York,Tennessee,2562
New York,Texas,12082
New York,Utah,1451
New York,Vermont,3118
New York,Virginia,8333
New York,Washington,3942
New York,West Virginia,1083
New York,Wisconsin,1781
New York,Wyoming,320
North Carolina,Alabama,3733
North Carolina,Alaska,578
North Carolina,Arizona,5963
North Carolina,Arkansas,707
North Carolina,California,16985
North Carolina,Colorado,3634
North Carolina,Connecticut,6709
North Carolina,Delaware,1676
North Carolina,District of Columbia ,3401
North Carolina,Florida,27771
North Carolina,Georgia,17676
North Carolina,Hawaii,2910
North Carolina,Idaho,729
North Carolina,Illinois,8100
North Carolina,Indiana,4903
North Carolina,Iowa,3180
North Carolina,Kansas,2260
North Carolina,Kentucky,4702
North Carolina,Louisiana,2632
North Carolina,Maine,1904
North Carolina,Maryland,11383
North Carolina,Massachusetts,5387
North Carolina,Michigan,6588
North Carolina,Minnesota,2635
North Carolina,Mississippi,721
North Carolina,Missouri,3207
North Carolina,Montana,576
North Carolina,Nebraska,1631
North Carolina,Nevada,1854
North Carolina,New Hampshire,1195
North Carolina,New Jersey,13233
North Carolina,New Mexico,1958
North Carolina,New York,23594
North Carolina,North Dakota,1176
North Carolina,Ohio,7405
North Carolina,Oklahoma,1067
North Carolina,Oregon,733
North Carolina,Pennsylvania,12979
North Carolina,Rhode Island,838
North Carolina,South Carolina,27321
North Carolina,South Dakota,1730
North Carolina,Tennessee,7575
North Carolina,Texas,15245
North Carolina,Utah,1278
North Carolina,Vermont,691
North Carolina,Virginia,31390
North Carolina,Washington,1883
North Carolina,West Virginia,3387
North Carolina,Wisconsin,1217
North Carolina,Wyoming,582
North Dakota,Alabama,0
North Dakota,Alaska,196
North Dakota,Arizona,1008
North Dakota,Arkansas,255
North Dakota,California,2601
North Dakota,Colorado,984
North Dakota,Connecticut,261
North Dakota,Delaware,0
North Dakota,District of Columbia ,0
North Dakota,Florida,367
North Dakota,Georgia,367
North Dakota,Hawaii,39
North Dakota,Idaho,205
North Dakota,Illinois,730
North Dakota,Indiana,150
North Dakota,Iowa,2500
North Dakota,Kansas,84
North Dakota,Kentucky,30
North Dakota,Louisiana,244
North Dakota,Maine,0
North Dakota,Maryland,307
North Dakota,Massachusetts,103
North Dakota,Michigan,1722
North Dakota,Minnesota,13712
North Dakota,Mississippi,238
North Dakota,Missouri,1187
North Dakota,Montana,1214
North Dakota,Nebraska,425
North Dakota,Nevada,262
North Dakota,New Hampshire,240
North Dakota,New Jersey,0
North Dakota,New Mexico,223
North Dakota,New York,1055
North Dakota,North Carolina,376
North Dakota,Ohio,928
North Dakota,Oklahoma,459
North Dakota,Oregon,22
North Dakota,Pennsylvania,24
North Dakota,Rhode Island,18
North Dakota,South Carolina,337
North Dakota,South Dakota,2300
North Dakota,Tennessee,420
North Dakota,Texas,3968
North Dakota,Utah,168
North Dakota,Vermont,0
North Dakota,Virginia,121
North Dakota,Washington,1675
North Dakota,West Virginia,199
North Dakota,Wisconsin,660
North Dakota,Wyoming,234
Ohio,Alabama,2038
Ohio,Alaska,1330
Ohio,Arizona,4257
Ohio,Arkansas,1404
Ohio,California,11145
Ohio,Colorado,3137
Ohio,Connecticut,2126
Ohio,Delaware,221
Ohio,District of Columbia ,1493
Ohio,Florida,12911
Ohio,Georgia,5971
Ohio,Hawaii,461
Ohio,Idaho,0
Ohio,Illinois,11733
Ohio,Indiana,11837
Ohio,Iowa,1418
Ohio,Kansas,1182
Ohio,Kentucky,13849
Ohio,Louisiana,1273
Ohio,Maine,643
Ohio,Maryland,3591
Ohio,Massachusetts,3603
Ohio,Michigan,13867
Ohio,Minnesota,1772
Ohio,Mississippi,890
Ohio,Missouri,3246
Ohio,Montana,285
Ohio,Nebraska,647
Ohio,Nevada,1959
Ohio,New Hampshire,1510
Ohio,New Jersey,3475
Ohio,New Mexico,443
Ohio,New York,11176
Ohio,North Carolina,6777
Ohio,North Dakota,329
Ohio,Oklahoma,1058
Ohio,Oregon,1539
Ohio,Pennsylvania,15932
Ohio,Rhode Island,307
Ohio,South Carolina,2804
Ohio,South Dakota,80
Ohio,Tennessee,5162
Ohio,Texas,11553
Ohio,Utah,602
Ohio,Vermont,110
Ohio,Virginia,8655
Ohio,Washington,2601
Ohio,West Virginia,9059
Ohio,Wisconsin,1977
Ohio,Wyoming,37
Oklahoma,Alabama,957
Oklahoma,Alaska,278
Oklahoma,Arizona,2495
Oklahoma,Arkansas,6881
Oklahoma,California,7753
Oklahoma,Colorado,4362
Oklahoma,Connecticut,66
Oklahoma,Delaware,666
Oklahoma,District of Columbia ,365
Oklahoma,Florida,3779
Oklahoma,Georgia,2757
Oklahoma,Hawaii,679
Oklahoma,Idaho,317
Oklahoma,Illinois,3493
Oklahoma,Indiana,905
Oklahoma,Iowa,658
Oklahoma,Kansas,10058
Oklahoma,Kentucky,660
Oklahoma,Louisiana,2604
Oklahoma,Maine,304
Oklahoma,Maryland,1186
Oklahoma,Massachusetts,1052
Oklahoma,Michigan,3298
Oklahoma,Minnesota,1015
Oklahoma,Mississippi,712
Oklahoma,Missouri,3709
Oklahoma,Montana,219
Oklahoma,Nebraska,977
Oklahoma,Nevada,701
Oklahoma,New Hampshire,119
Oklahoma,New Jersey,917
Oklahoma,New Mexico,2070
Oklahoma,New York,1922
Oklahoma,North Carolina,2083
Oklahoma,North Dakota,648
Oklahoma,Ohio,1872
Oklahoma,Oregon,275
Oklahoma,Pennsylvania,770
Oklahoma,Rhode Island,270
Oklahoma,South Carolina,945
Oklahoma,South Dakota,65
Oklahoma,Tennessee,1293
Oklahoma,Texas,28642
Oklahoma,Utah,1020
Oklahoma,Vermont,203
Oklahoma,Virginia,1686
Oklahoma,Washington,1457
Oklahoma,West Virginia,641
Oklahoma,Wisconsin,924
Oklahoma,Wyoming,150
Oregon,Alabama,654
Oregon,Alaska,1617
Oregon,Arizona,6349
Oregon,Arkansas,631
Oregon,California,40447
Oregon,Colorado,3011
Oregon,Connecticut,567
Oregon,Delaware,502
Oregon,District of Columbia ,789
Oregon,Florida,2795
Oregon,Georgia,1288
Oregon,Hawaii,3476
Oregon,Idaho,6377
Oregon,Illinois,1653
Oregon,Indiana,826
Oregon,Iowa,1553
Oregon,Kansas,582
Oregon,Kentucky,0
Oregon,Louisiana,1601
Oregon,Maine,234
Oregon,Maryland,878
Oregon,Massachusetts,2295
Oregon,Michigan,1644
Oregon,Minnesota,2035
Oregon,Mississippi,146
Oregon,Missouri,1668
Oregon,Montana,3424
Oregon,Nebraska,370
Oregon,Nevada,2855
Oregon,New Hampshire,1292
Oregon,New Jersey,164
Oregon,New Mexico,685
Oregon,New York,2028
Oregon,North Carolina,2106
Oregon,North Dakota,299
Oregon,Ohio,1720
Oregon,Oklahoma,800
Oregon,Pennsylvania,2018
Oregon,Rhode Island,189
Oregon,South Carolina,1378
Oregon,South Dakota,72
Oregon,Tennessee,1190
Oregon,Texas,4761
Oregon,Utah,1649
Oregon,Vermont,442
Oregon,Virginia,2329
Oregon,Washington,25055
Oregon,West Virginia,106
Oregon,Wisconsin,1591
Oregon,Wyoming,1021
Pennsylvania,Alabama,1663
Pennsylvania,Alaska,368
Pennsylvania,Arizona,2921
Pennsylvania,Arkansas,765
Pennsylvania,California,10249
Pennsylvania,Colorado,3115
Pennsylvania,Connecticut,5967
Pennsylvania,Delaware,7615
Pennsylvania,District of Columbia ,1487
Pennsylvania,Florida,14676
Pennsylvania,Georgia,3600
Pennsylvania,Hawaii,524
Pennsylvania,Idaho,879
Pennsylvania,Illinois,4054
Pennsylvania,Indiana,2227
Pennsylvania,Iowa,506
Pennsylvania,Kansas,998
Pennsylvania,Kentucky,1855
Pennsylvania,Louisiana,199
Pennsylvania,Maine,963
Pennsylvania,Maryland,17424
Pennsylvania,Massachusetts,5285
Pennsylvania,Michigan,3274
Pennsylvania,Minnesota,1799
Pennsylvania,Mississippi,1560
Pennsylvania,Missouri,972
Pennsylvania,Montana,259
Pennsylvania,Nebraska,82
Pennsylvania,Nevada,1057
Pennsylvania,New Hampshire,1685
Pennsylvania,New Jersey,41578
Pennsylvania,New Mexico,658
Pennsylvania,New York,32857
Pennsylvania,North Carolina,7228
Pennsylvania,North Dakota,345
Pennsylvania,Ohio,13453
Pennsylvania,Oklahoma,776
Pennsylvania,Oregon,1168
Pennsylvania,Rhode Island,896
Pennsylvania,South Carolina,3263
Pennsylvania,South Dakota,223
Pennsylvania,Tennessee,1979
Pennsylvania,Texas,7490
Pennsylvania,Utah,2073
Pennsylvania,Vermont,785
Pennsylvania,Virginia,11249
Pennsylvania,Washington,1056
Pennsylvania,West Virginia,5173
Pennsylvania,Wisconsin,1731
Pennsylvania,Wyoming,674
Rhode Island,Alabama,39
Rhode Island,Alaska,93
Rhode Island,Arizona,647
Rhode Island,Arkansas,0
Rhode Island,California,1879
Rhode Island,Colorado,285
Rhode Island,Connecticut,3861
Rhode Island,Delaware,0
Rhode Island,District of Columbia ,6
Rhode Island,Florida,4363
Rhode Island,Georgia,191
Rhode Island,Hawaii,18
Rhode Island,Idaho,244
Rhode Island,Illinois,265
Rhode Island,Indiana,53
Rhode Island,Iowa,0
Rhode Island,Kansas,169
Rhode Island,Kentucky,118
Rhode Island,Louisiana,60
Rhode Island,Maine,422
Rhode Island,Maryland,500
Rhode Island,Massachusetts,12652
Rhode Island,Michigan,61
Rhode Island,Minnesota,58
Rhode Island,Mississippi,37
Rhode Island,Missouri,355
Rhode Island,Montana,0
Rhode Island,Nebraska,0
Rhode Island,Nevada,58
Rhode Island,New Hampshire,690
Rhode Island,New Jersey,1380
Rhode Island,New Mexico,0
Rhode Island,New York,2951
Rhode Island,North Carolina,1140
Rhode Island,North Dakota,0
Rhode Island,Ohio,274
Rhode Island,Oklahoma,0
Rhode Island,Oregon,394
Rhode Island,Pennsylvania,1040
Rhode Island,South Carolina,445
Rhode Island,South Dakota,0
Rhode Island,Tennessee,908
Rhode Island,Texas,1164
Rhode Island,Utah,427
Rhode Island,Vermont,78
Rhode Island,Virginia,356
Rhode Island,Washington,636
Rhode Island,West Virginia,27
Rhode Island,Wisconsin,0
Rhode Island,Wyoming,0
South Carolina,Alabama,1854
South Carolina,Alaska,250
South Carolina,Arizona,900
South Carolina,Arkansas,1612
South Carolina,California,5915
South Carolina,Colorado,2725
South Carolina,Connecticut,3355
South Carolina,Delaware,214
South Carolina,District of Columbia ,262
South Carolina,Florida,16323
South Carolina,Georgia,15548
South Carolina,Hawaii,602
South Carolina,Idaho,285
South Carolina,Illinois,4051
South Carolina,Indiana,2033
South Carolina,Iowa,1036
South Carolina,Kansas,676
South Carolina,Kentucky,3007
South Carolina,Louisiana,1751
South Carolina,Maine,1006
South Carolina,Maryland,4963
South Carolina,Massachusetts,3002
South Carolina,Michigan,3496
South Carolina,Minnesota,987
South Carolina,Mississippi,1309
South Carolina,Missouri,2086
South Carolina,Montana,198
South Carolina,Nebraska,195
South Carolina,Nevada,659
South Carolina,New Hampshire,566
South Carolina,New Jersey,4951
South Carolina,New Mexico,177
South Carolina,New York,9301
South Carolina,North Carolina,31369
South Carolina,North Dakota,189
South Carolina,Ohio,6694
South Carolina,Oklahoma,705
South Carolina,Oregon,560
South Carolina,Pennsylvania,9489
South Carolina,Rhode Island,628
South Carolina,South Dakota,70
South Carolina,Tennessee,5542
South Carolina,Texas,5987
South Carolina,Utah,1243
South Carolina,Vermont,388
South Carolina,Virginia,8736
South Carolina,Washington,751
South Carolina,West Virginia,1498
South Carolina,Wisconsin,1222
South Carolina,Wyoming,0
South Dakota,Alabama,14
South Dakota,Alaska,289
South Dakota,Arizona,1240
South Dakota,Arkansas,486
South Dakota,California,1340
South Dakota,Colorado,1200
South Dakota,Connecticut,32
South Dakota,Delaware,0
South Dakota,District of Columbia ,0
South Dakota,Florida,263
South Dakota,Georgia,268
South Dakota,Hawaii,0
South Dakota,Idaho,92
South Dakota,Illinois,1075
South Dakota,Indiana,157
South Dakota,Iowa,2290
South Dakota,Kansas,308
South Dakota,Kentucky,31
South Dakota,Louisiana,0
South Dakota,Maine,0
South Dakota,Maryland,207
South Dakota,Massachusetts,0
South Dakota,Michigan,190
South Dakota,Minnesota,3878
South Dakota,Mississippi,10
South Dakota,Missouri,440
South Dakota,Montana,391
South Dakota,Nebraska,2606
South Dakota,Nevada,353
South Dakota,New Hampshire,0
South Dakota,New Jersey,36
South Dakota,New Mexico,28
South Dakota,New York,0
South Dakota,North Carolina,366
South Dakota,North Dakota,2669
South Dakota,Ohio,29
South Dakota,Oklahoma,219
