target,source,flow
Kansas,Massachusetts,236
Kentucky,Massachusetts,122
Louisiana,Massachusetts,561
Maine,Massachusetts,3417
Maryland,Massachusetts,3696
Michigan,Massachusetts,1086
Minnesota,Massachusetts,1433
Mississippi,Massachusetts,499
Missouri,Massachusetts,1568
Montana,Massachusetts,30
Nebraska,Massachusetts,300
Nevada,Massachusetts,758
New Hampshire,Massachusetts,8220
New Jersey,Massachusetts,7201
New Mexico,Massachusetts,326
New York,Massachusetts,23014
North Carolina,Massachusetts,2114
North Dakota,Massachusetts,96
Ohio,Massachusetts,1377
Oklahoma,Massachusetts,500
Oregon,Massachusetts,967
Pennsylvania,Massachusetts,7538
Rhode Island,Massachusetts,7407
South Carolina,Massachusetts,1115
South Dakota,Massachusetts,0
Tennessee,Massachusetts,316
Texas,Massachusetts,4398
Utah,Massachusetts,405
Vermont,Massachusetts,3046
Virginia,Massachusetts,3444
Washington,Massachusetts,1828
West Virginia,Massachusetts,286
Wisconsin,Massachusetts,827
Wyoming,Massachusetts,0
Alabama,Michigan,1387
Alaska,Michigan,1701
Arizona,Michigan,4007
Arkansas,Michigan,992
California,Michigan,10202
Colorado,Michigan,1993
Connecticut,Michigan,764
Delaware,Michigan,114
District of Columbia ,Michigan,445
Florida,Michigan,11547
Georgia,Michigan,3687
Hawaii,Michigan,847
Idaho,Michigan,725
Illinois,Michigan,13252
Indiana,Michigan,9300
Iowa,Michigan,594
Kansas,Michigan,2267
Kentucky,Michigan,2111
Louisiana,Michigan,1291
Maine,Michigan,590
Maryland,Michigan,1214
Massachusetts,Michigan,3158
Minnesota,Michigan,3209
Mississippi,Michigan,633
Missouri,Michigan,3104
Montana,Michigan,683
Nebraska,Michigan,395
Nevada,Michigan,2044
New Hampshire,Michigan,397
New Jersey,Michigan,1359
New Mexico,Michigan,868
New York,Michigan,4343
North Carolina,Michigan,3285
North Dakota,Michigan,879
Ohio,Michigan,14593
Oklahoma,Michigan,753
Oregon,Michigan,892
Pennsylvania,Michigan,5737
Rhode Island,Michigan,271
South Carolina,Michigan,1427
South Dakota,Michigan,558
Tennessee,Michigan,4846
Texas,Michigan,8466
Utah,Michigan,555
Vermont,Michigan,189
Virginia,Michigan,2836
Washington,Michigan,1951
West Virginia,Michigan,885
Wisconsin,Michigan,5136
Wyoming,Michigan,157
Alabama,Minnesota,105
Alaska,Minnesota,363
Arizona,Minnesota,3978
Arkansas,Minnesota,405
California,Minnesota,6739
Colorado,Minnesota,2709
Connecticut,Minnesota,578
Delaware,Minnesota,34
District of Columbia ,Minnesota,282
Florida,Minnesota,3502
Georgia,Minnesota,1344
Hawaii,Minnesota,270
Idaho,Minnesota,486
Illinois,Minnesota,6974
Indiana,Minnesota,965
Iowa,Minnesota,6996
Kansas,Minnesota,1272
Kentucky,Minnesota,608
Louisiana,Minnesota,382
Maine,Minnesota,77
Maryland,Minnesota,1270
Massachusetts,Minnesota,1369
Michigan,Minnesota,2742
Mississippi,Minnesota,220
Missouri,Minnesota,1812
Montana,Minnesota,760
Nebraska,Minnesota,2073
Nevada,Minnesota,427
New Hampshire,Minnesota,455
New Jersey,Minnesota,419
New Mexico,Minnesota,712
New York,Minnesota,3529
North Carolina,Minnesota,2622
North Dakota,Minnesota,7636
Ohio,Minnesota,2525
Oklahoma,Minnesota,661
Oregon,Minnesota,864
Pennsylvania,Minnesota,662
Rhode Island,Minnesota,144
South Carolina,Minnesota,330
South Dakota,Minnesota,5362
Tennessee,Minnesota,1773
Texas,Minnesota,4814
Utah,Minnesota,1100
Vermont,Minnesota,12
Virginia,Minnesota,4014
Washington,Minnesota,2404
West Virginia,Minnesota,34
Wisconsin,Minnesota,18934
Wyoming,Minnesota,728
Alabama,Mississippi,6827
Alaska,Mississippi,474
Arizona,Mississippi,337
Arkansas,Mississippi,1497
California,Mississippi,3566
Colorado,Mississippi,522
Connecticut,Mississippi,0
Delaware,Mississippi,0
District of Columbia ,Mississippi,0
Florida,Mississippi,6113
Georgia,Mississippi,3111
Hawaii,Mississippi,235
Idaho,Mississippi,262
Illinois,Mississippi,1371
Indiana,Mississippi,757
Iowa,Mississippi,328
Kansas,Mississippi,162
Kentucky,Mississippi,1002
Louisiana,Mississippi,8678
Maine,Mississippi,0
Maryland,Mississippi,681
Massachusetts,Mississippi,906
Michigan,Mississippi,957
Minnesota,Mississippi,10
Missouri,Mississippi,702
Montana,Mississippi,248
Nebraska,Mississippi,18
Nevada,Mississippi,732
New Hampshire,Mississippi,0
New Jersey,Mississippi,1604
New Mexico,Mississippi,106
New York,Mississippi,271
North Carolina,Mississippi,1088
North Dakota,Mississippi,0
Ohio,Mississippi,1109
Oklahoma,Mississippi,1190
Oregon,Mississippi,97
Pennsylvania,Mississippi,360
Rhode Island,Mississippi,0
South Carolina,Mississippi,731
South Dakota,Mississippi,0
Tennessee,Mississippi,9494
Texas,Mississippi,8842
Utah,Mississippi,70
Vermont,Mississippi,0
Virginia,Mississippi,1794
Washington,Mississippi,1589
West Virginia,Mississippi,725
Wisconsin,Mississippi,754
Wyoming,Mississippi,31
Alabama,Missouri,1449
Alaska,Missouri,920
Arizona,Missouri,3305
Arkansas,Missouri,7887
California,Missouri,9646
Colorado,Missouri,4791
Connecticut,Missouri,268
Delaware,Missouri,254
District of Columbia ,Missouri,405
Florida,Missouri,7190
Georgia,Missouri,2055
Hawaii,Missouri,1357
Idaho,Missouri,915
Illinois,Missouri,23915
Indiana,Missouri,3563
Iowa,Missouri,6004
Kansas,Missouri,20834
Kentucky,Missouri,1724
Louisiana,Missouri,690
Maine,Missouri,275
Maryland,Missouri,918
Massachusetts,Missouri,1719
Michigan,Missouri,1647
Minnesota,Missouri,2813
Mississippi,Missouri,1930
Montana,Missouri,99
Nebraska,Missouri,3820
Nevada,Missouri,1600
New Hampshire,Missouri,137
New Jersey,Missouri,1291
New Mexico,Missouri,685
New York,Missouri,3176
North Carolina,Missouri,4526
North Dakota,Missouri,392
Ohio,Missouri,4660
Oklahoma,Missouri,4893
Oregon,Missouri,2044
Pennsylvania,Missouri,1901
Rhode Island,Missouri,200
South Carolina,Missouri,1360
South Dakota,Missouri,858
Tennessee,Missouri,2940
Texas,Missouri,9634
Utah,Missouri,955
Vermont,Missouri,0
Virginia,Missouri,1867
Washington,Missouri,2611
West Virginia,Missouri,498
Wisconsin,Missouri,1932
Wyoming,Missouri,599
Alabama,Montana,0
Alaska,Montana,657
Arizona,Montana,1187
Arkansas,Montana,320
California,Montana,4339
Colorado,Montana,3268
Connecticut,Montana,0
Delaware,Montana,0
District of Columbia ,Montana,0
Florida,Montana,955
Georgia,Montana,568
Hawaii,Montana,99
Idaho,Montana,5182
Illinois,Montana,1012
Indiana,Montana,1564
Iowa,Montana,606
Kansas,Montana,301
Kentucky,Montana,102
Louisiana,Montana,0
Maine,Montana,201
Maryland,Montana,153
Massachusetts,Montana,39
Michigan,Montana,791
Minnesota,Montana,633
Mississippi,Montana,61
Missouri,Montana,1452
Nebraska,Montana,168
Nevada,Montana,1151
New Hampshire,Montana,283
New Jersey,Montana,133
New Mexico,Montana,21
New York,Montana,139
North Carolina,Montana,1358
North Dakota,Montana,1801
Ohio,Montana,294
Oklahoma,Montana,105
Oregon,Montana,408
Pennsylvania,Montana,143
Rhode Island,Montana,51
South Carolina,Montana,71
South Dakota,Montana,308
Tennessee,Montana,179
Texas,Montana,3235
Utah,Montana,1807
Vermont,Montana,15
Virginia,Montana,331
Washington,Montana,4959
West Virginia,Montana,50
Wisconsin,Montana,251
Wyoming,Montana,2009
Alabama,Nebraska,32
Alaska,Nebraska,122
Arizona,Nebraska,1489
Arkansas,Nebraska,741
California,Nebraska,3317
Colorado,Nebraska,3571
Connecticut,Nebraska,300
Delaware,Nebraska,34
District of Columbia ,Nebraska,13
Florida,Nebraska,1805
Georgia,Nebraska,556
Hawaii,Nebraska,110
Idaho,Nebraska,299
Illinois,Nebraska,4450
Indiana,Nebraska,539
Iowa,Nebraska,6081
Kansas,Nebraska,3294
Kentucky,Nebraska,508
Louisiana,Nebraska,516
Maine,Nebraska,586
Maryland,Nebraska,259
Massachusetts,Nebraska,40
Michigan,Nebraska,753
Minnesota,Nebraska,2156
Mississippi,Nebraska,218
Missouri,Nebraska,2276
Montana,Nebraska,307
Nevada,Nebraska,393
New Hampshire,Nebraska,0
New Jersey,Nebraska,45
New Mexico,Nebraska,1542
New York,Nebraska,834
North Carolina,Nebraska,818
North Dakota,Nebraska,575
Ohio,Nebraska,343
Oklahoma,Nebraska,1139
Oregon,Nebraska,299
Pennsylvania,Nebraska,692
Rhode Island,Nebraska,0
South Carolina,Nebraska,159
South Dakota,Nebraska,2117
Tennessee,Nebraska,478
Texas,Nebraska,4460
Utah,Nebraska,801
Vermont,Nebraska,8
Virginia,Nebraska,1003
Washington,Nebraska,785
West Virginia,Nebraska,0
Wisconsin,Nebraska,1341
Wyoming,Nebraska,746
Alabama,Nevada,1830
Alaska,Nevada,1017
Arizona,Nevada,5598
Arkansas,Nevada,50
California,Nevada,54765
Colorado,Nevada,2058
Connecticut,Nevada,1681
Delaware,Nevada,0
District of Columbia ,Nevada,94
Florida,Nevada,6001
Georgia,Nevada,868
Hawaii,Nevada,3747
Idaho,Nevada,2514
Illinois,Nevada,3552
Indiana,Nevada,2149
Iowa,Nevada,651
Kansas,Nevada,855
Kentucky,Nevada,707
Louisiana,Nevada,318
Maine,Nevada,66
Maryland,Nevada,816
Massachusetts,Nevada,792
Michigan,Nevada,2597
Minnesota,Nevada,2966
Mississippi,Nevada,152
Missouri,Nevada,778
Montana,Nevada,1481
Nebraska,Nevada,801
New Hampshire,Nevada,64
New Jersey,Nevada,522
New Mexico,Nevada,1388
New York,Nevada,3317
North Carolina,Nevada,1873
North Dakota,Nevada,309
Ohio,Nevada,1205
Oklahoma,Nevada,264
Oregon,Nevada,2575
Pennsylvania,Nevada,2102
Rhode Island,Nevada,325
South Carolina,Nevada,1374
South Dakota,Nevada,126
Tennessee,Nevada,123
Texas,Nevada,5271
Utah,Nevada,5845
Vermont,Nevada,0
Virginia,Nevada,1932
Washington,Nevada,6513
West Virginia,Nevada,280
Wisconsin,Nevada,1144
Wyoming,Nevada,543
Alabama,New Hampshire,125
Alaska,New Hampshire,0
Arizona,New Hampshire,669
Arkansas,New Hampshire,0
California,New Hampshire,2609
Colorado,New Hampshire,941
Connecticut,New Hampshire,2744
Delaware,New Hampshire,173
District of Columbia ,New Hampshire,291
Florida,New Hampshire,3039
Georgia,New Hampshire,227
Hawaii,New Hampshire,54
Idaho,New Hampshire,0
Illinois,New Hampshire,563
Indiana,New Hampshire,1052
Iowa,New Hampshire,109
Kansas,New Hampshire,0
Kentucky,New Hampshire,361
Louisiana,New Hampshire,394
Maine,New Hampshire,4956
Maryland,New Hampshire,307
Massachusetts,New Hampshire,19187
Michigan,New Hampshire,636
Minnesota,New Hampshire,431
Mississippi,New Hampshire,241
Missouri,New Hampshire,248
Montana,New Hampshire,0
Nebraska,New Hampshire,84
Nevada,New Hampshire,128
New Jersey,New Hampshire,581
New Mexico,New Hampshire,245
New York,New Hampshire,3364
North Carolina,New Hampshire,670
North Dakota,New Hampshire,0
Ohio,New Hampshire,565
Oklahoma,New Hampshire,0
Oregon,New Hampshire,351
Pennsylvania,New Hampshire,1259
Rhode Island,New Hampshire,931
South Carolina,New Hampshire,0
South Dakota,New Hampshire,0
Tennessee,New Hampshire,0
Texas,New Hampshire,1407
Utah,New Hampshire,0
Vermont,New Hampshire,3233
Virginia,New Hampshire,1039
Washington,New Hampshire,0
West Virginia,New Hampshire,28
Wisconsin,New Hampshire,204
Wyoming,New Hampshire,0
Alabama,New Jersey,250
Alaska,New Jersey,839
Arizona,New Jersey,1521
Arkansas,New Jersey,243
California,New Jersey,5447
Colorado,New Jersey,768
Connecticut,New Jersey,2781
Delaware,New Jersey,1142
District of Columbia ,New Jersey,845
Florida,New Jersey,9284
Georgia,New Jersey,3630
Hawaii,New Jersey,597
Idaho,New Jersey,0
Illinois,New Jersey,2438
Indiana,New Jersey,1693
Iowa,New Jersey,77
Kansas,New Jersey,275
Kentucky,New Jersey,205
Louisiana,New Jersey,1933
Maine,New Jersey,306
Maryland,New Jersey,3215
Massachusetts,New Jersey,4901
Michigan,New Jersey,1616
Minnesota,New Jersey,715
Mississippi,New Jersey,273
Missouri,New Jersey,607
Montana,New Jersey,0
Nebraska,New Jersey,214
Nevada,New Jersey,716
New Hampshire,New Jersey,517
New Mexico,New Jersey,935
New York,New Jersey,50792
North Carolina,New Jersey,4947
North Dakota,New Jersey,48
Ohio,New Jersey,1660
Oklahoma,New Jersey,235
Oregon,New Jersey,423
Pennsylvania,New Jersey,23371
Rhode Island,New Jersey,672
South Carolina,New Jersey,2805
South Dakota,New Jersey,72
Tennessee,New Jersey,869
Texas,New Jersey,4778
Utah,New Jersey,36
Vermont,New Jersey,204
Virginia,New Jersey,3124
Washington,New Jersey,1152
West Virginia,New Jersey,457
Wisconsin,New Jersey,240
Wyoming,New Jersey,206
Alabama,New Mexico,356
Alaska,New Mexico,278
Arizona,New Mexico,3441
Arkansas,New Mexico,42
California,New Mexico,6721
Colorado,New Mexico,5395
Connecticut,New Mexico,161
Delaware,New Mexico,0
District of Columbia ,New Mexico,0
Florida,New Mexico,2150
Georgia,New Mexico,1120
Hawaii,New Mexico,638
Idaho,New Mexico,611
Illinois,New Mexico,1267
Indiana,New Mexico,428
Iowa,New Mexico,181
Kansas,New Mexico,303
Kentucky,New Mexico,329
Louisiana,New Mexico,218
Maine,New Mexico,663
Maryland,New Mexico,539
Massachusetts,New Mexico,483
Michigan,New Mexico,1159
Minnesota,New Mexico,318
Mississippi,New Mexico,1327
Missouri,New Mexico,343
Montana,New Mexico,278
Nebraska,New Mexico,0
Nevada,New Mexico,688
New Hampshire,New Mexico,112
New Jersey,New Mexico,747
New York,New Mexico,1632
North Carolina,New Mexico,540
North Dakota,New Mexico,0
Ohio,New Mexico,1322
Oklahoma,New Mexico,1311
Oregon,New Mexico,175
Pennsylvania,New Mexico,473
Rhode Island,New Mexico,87
South Carolina,New Mexico,1098
South Dakota,New Mexico,0
Tennessee,New Mexico,660
Texas,New Mexico,12101
Utah,New Mexico,1452
Vermont,New Mexico,128
Virginia,New Mexico,2350
Washington,New Mexico,1435
West Virginia,New Mexico,129
Wisconsin,New Mexico,120
Wyoming,New Mexico,444
Alabama,New York,850
Alaska,New York,1020
Arizona,New York,5993
Arkansas,New York,1054
California,New York,25510
Colorado,New York,3101
Connecticut,New York,11684
Delaware,New York,1231
District of Columbia ,New York,5619
Florida,New York,26192
Georgia,New York,6462
Hawaii,New York,482
Idaho,New York,0
Illinois,New York,6499
Indiana,New York,2426
Iowa,New York,589
Kansas,New York,1061
Kentucky,New York,1115
Louisiana,New York,1790
Maine,New York,1138
Maryland,New York,7167
Massachusetts,New York,16726
Michigan,New York,4390
Minnesota,New York,1876
Mississippi,New York,1083
Missouri,New York,2441
Montana,New York,292
Nebraska,New York,144
Nevada,New York,1116
New Hampshire,New York,1668
New Jersey,New York,34588
New Mexico,New York,969
North Carolina,New York,8543
North Dakota,New York,260
Ohio,New York,3256
Oklahoma,New York,1472
Oregon,New York,1624
Pennsylvania,New York,25385
Rhode Island,New York,944
South Carolina,New York,4912
South Dakota,New York,267
Tennessee,New York,2562
Texas,New York,12082
Utah,New York,1451
Vermont,New York,3118
Virginia,New York,8333
Washington,New York,3942
West Virginia,New York,1083
Wisconsin,New York,1781
Wyoming,New York,320
Alabama,North Carolina,3733
Alaska,North Carolina,578
Arizona,North Carolina,5963
Arkansas,North Carolina,707
California,North Carolina,16985
Colorado,North Carolina,3634
Connecticut,North Carolina,6709
Delaware,North Carolina,1676
District of Columbia ,North Carolina,3401
Florida,North Carolina,27771
Georgia,North Carolina,17676
Hawaii,North Carolina,2910
Idaho,North Carolina,729
Illinois,North Carolina,8100
Indiana,North Carolina,4903
Iowa,North Carolina,3180
Kansas,North Carolina,2260
Kentucky,North Carolina,4702
Louisiana,North Carolina,2632
Maine,North Carolina,1904
Maryland,North Carolina,11383
Massachusetts,North Carolina,5387
Michigan,North Carolina,6588
Minnesota,North Carolina,2635
Mississippi,North Carolina,721
Missouri,North Carolina,3207
Montana,North Carolina,576
Nebraska,North Carolina,1631
Nevada,North Carolina,1854
New Hampshire,North Carolina,1195
New Jersey,North Carolina,13233
New Mexico,North Carolina,1958
New York,North Carolina,23594
North Dakota,North Carolina,1176
Ohio,North Carolina,7405
Oklahoma,North Carolina,1067
Oregon,North Carolina,733
Pennsylvania,North Carolina,12979
Rhode Island,North Carolina,838
South Carolina,North Carolina,27321
South Dakota,North Carolina,1730
Tennessee,North Carolina,7575
Texas,North Carolina,15245
Utah,North Carolina,1278
Vermont,North Carolina,691
Virginia,North Carolina,31390
Washington,North Carolina,1883
West Virginia,North Carolina,3387
Wisconsin,North Carolina,1217
Wyoming,North Carolina,582
Alabama,North Dakota,0
Alaska,North Dakota,196
Arizona,North Dakota,1008
Arkansas,North Dakota,255
California,North Dakota,2601
Colorado,North Dakota,984
Connecticut,North Dakota,261
Delaware,North Dakota,0
District of Columbia ,North Dakota,0
Florida,North Dakota,367
Georgia,North Dakota,367
Hawaii,North Dakota,39
Idaho,North Dakota,205
Illinois,North Dakota,730
Indiana,North Dakota,150
Iowa,North Dakota,2500
Kansas,North Dakota,84
Kentucky,North Dakota,30
Louisiana,North Dakota,244
Maine,North Dakota,0
Maryland,North Dakota,307
Massachusetts,North Dakota,103
Michigan,North Dakota,1722
Minnesota,North Dakota,13712
Mississippi,North Dakota,238
Missouri,North Dakota,1187
Montana,North Dakota,1214
Nebraska,North Dakota,425
Nevada,North Dakota,262
New Hampshire,North Dakota,240
New Jersey,North Dakota,0
New Mexico,North Dakota,223
New York,North Dakota,1055
North Carolina,North Dakota,376
Ohio,North Dakota,928
Oklahoma,North Dakota,459
Oregon,North Dakota,22
Pennsylvania,North Dakota,24
Rhode Island,North Dakota,18
South Carolina,North Dakota,337
South Dakota,North Dakota,2300
Tennessee,North Dakota,420
Texas,North Dakota,3968
Utah,North Dakota,168
Vermont,North Dakota,0
Virginia,North Dakota,121
Washington,North Dakota,1675
West Virginia,North Dakota,199
Wisconsin,North Dakota,660
Wyoming,North Dakota,234
Alabama,Ohio,2038
Alaska,Ohio,1330
Arizona,Ohio,4257
Arkansas,Ohio,1404
California,Ohio,11145
Colorado,Ohio,3137
Connecticut,Ohio,2126
Delaware,Ohio,221
District of Columbia ,Ohio,1493
Florida,Ohio,12911
Georgia,Ohio,5971
Hawaii,Ohio,461
Idaho,Ohio,0
Illinois,Ohio,11733
Indiana,Ohio,11837
Iowa,Ohio,1418
Kansas,Ohio,1182
Kentucky,Ohio,13849
Louisiana,Ohio,1273
Maine,Ohio,643
Maryland,Ohio,3591
Massachusetts,Ohio,3603
Michigan,Ohio,13867
Minnesota,Ohio,1772
Mississippi,Ohio,890
Missouri,Ohio,3246
Montana,Ohio,285
Nebraska,Ohio,647
Nevada,Ohio,1959
New Hampshire,Ohio,1510
New Jersey,Ohio,3475
New Mexico,Ohio,443
New York,Ohio,11176
North Carolina,Ohio,6777
North Dakota,Ohio,329
Oklahoma,Ohio,1058
Oregon,Ohio,1539
Pennsylvania,Ohio,15932
Rhode Island,Ohio,307
South Carolina,Ohio,2804
South Dakota,Ohio,80
Tennessee,Ohio,5162
Texas,Ohio,11553
Utah,Ohio,602
Vermont,Ohio,110
Virginia,Ohio,8655
Washington,Ohio,2601
West Virginia,Ohio,9059
Wisconsin,Ohio,1977
Wyoming,Ohio,37
Alabama,Oklahoma,957
Alaska,Oklahoma,278
Arizona,Oklahoma,2495
Arkansas,Oklahoma,6881
California,Oklahoma,7753
Colorado,Oklahoma,4362
Connecticut,Oklahoma,66
Delaware,Oklahoma,666
District of Columbia ,Oklahoma,365
Florida,Oklahoma,3779
Georgia,Oklahoma,2757
Hawaii,Oklahoma,679
Idaho,Oklahoma,317
Illinois,Oklahoma,3493
Indiana,Oklahoma,905
Iowa,Oklahoma,658
Kansas,Oklahoma,10058
Kentucky,Oklahoma,660
Louisiana,Oklahoma,2604
Maine,Oklahoma,304
Maryland,Oklahoma,1186
Massachusetts,Oklahoma,1052
Michigan,Oklahoma,3298
Minnesota,Oklahoma,1015
Mississippi,Oklahoma,712
Missouri,Oklahoma,3709
Montana,Oklahoma,219
Nebraska,Oklahoma,977
Nevada,Oklahoma,701
New Hampshire,Oklahoma,119
New Jersey,Oklahoma,917
New Mexico,Oklahoma,2070
New York,Oklahoma,1922
North Carolina,Oklahoma,2083
North Dakota,Oklahoma,648
Ohio,Oklahoma,1872
Oregon,Oklahoma,275
Pennsylvania,Oklahoma,770
Rhode Island,Oklahoma,270
South Carolina,Oklahoma,945
South Dakota,Oklahoma,65
Tennessee,Oklahoma,1293
Texas,Oklahoma,28642
Utah,Oklahoma,1020
Vermont,Oklahoma,203
Virginia,Oklahoma,1686
Washington,Oklahoma,1457
West Virginia,Oklahoma,641
Wisconsin,Oklahoma,924
Wyoming,Oklahoma,150
Alabama,Oregon,654
Alaska,Oregon,1617
Arizona,Oregon,6349
Arkansas,Oregon,631
California,Oregon,40447
Colorado,Oregon,3011
Connecticut,Oregon,567
Delaware,Oregon,502
District of Columbia ,Oregon,789
Florida,Oregon,2795
Georgia,Oregon,1288
Hawaii,Oregon,3476
Idaho,Oregon,6377
Illinois,Oregon,1653
Indiana,Oregon,826
Iowa,Oregon,1553
Kansas,Oregon,582
Kentucky,Oregon,0
Louisiana,Oregon,1601
Maine,Oregon,234
Maryland,Oregon,878
Massachusetts,Oregon,2295
Michigan,Oregon,1644
Minnesota,Oregon,2035
Mississippi,Oregon,146
Missouri,Oregon,1668
Montana,Oregon,3424
Nebraska,Oregon,370
Nevada,Oregon,2855
New Hampshire,Oregon,1292
New Jersey,Oregon,164
New Mexico,Oregon,685
New York,Oregon,2028
North Carolina,Oregon,2106
North Dakota,Oregon,299
Ohio,Oregon,1720
Oklahoma,Oregon,800
Pennsylvania,Oregon,2018
Rhode Island,Oregon,189
South Carolina,Oregon,1378
South Dakota,Oregon,72
Tennessee,Oregon,1190
Texas,Oregon,4761
Utah,Oregon,1649
Vermont,Oregon,442
Virginia,Oregon,2329
Washington,Oregon,25055
West Virginia,Oregon,106
Wisconsin,Oregon,1591
Wyoming,Oregon,1021
Alabama,Pennsylvania,1663
Alaska,Pennsylvania,368
Arizona,Pennsylvania,2921
Arkansas,Pennsylvania,765
California,Pennsylvania,10249
Colorado,Pennsylvania,3115
Connecticut,Pennsylvania,5967
Delaware,Pennsylvania,7615
District of Columbia ,Pennsylvania,1487
Florida,Pennsylvania,14676
Georgia,Pennsylvania,3600
Hawaii,Pennsylvania,524
Idaho,Pennsylvania,879
Illinois,Pennsylvania,4054
Indiana,Pennsylvania,2227
Iowa,Pennsylvania,506
Kansas,Pennsylvania,998
Kentucky,Pennsylvania,1855
Louisiana,Pennsylvania,199
Maine,Pennsylvania,963
Maryland,Pennsylvania,17424
Massachusetts,Pennsylvania,5285
Michigan,Pennsylvania,3274
Minnesota,Pennsylvania,1799
Mississippi,Pennsylvania,1560
Missouri,Pennsylvania,972
Montana,Pennsylvania,259
Nebraska,Pennsylvania,82
Nevada,Pennsylvania,1057
New Hampshire,Pennsylvania,1685
New Jersey,Pennsylvania,41578
New Mexico,Pennsylvania,658
New York,Pennsylvania,32857
North Carolina,Pennsylvania,7228
North Dakota,Pennsylvania,345
Ohio,Pennsylvania,13453
Oklahoma,Pennsylvania,776
Oregon,Pennsylvania,1168
Rhode Island,Pennsylvania,896
South Carolina,Pennsylvania,3263
South Dakota,Pennsylvania,223
Tennessee,Pennsylvania,1979
Texas,Pennsylvania,7490
Utah,Pennsylvania,2073
Vermont,Pennsylvania,785
Virginia,Pennsylvania,11249
Washington,Pennsylvania,1056
West Virginia,Pennsylvania,5173
Wisconsin,Pennsylvania,1731
Wyoming,Pennsylvania,674
Alabama,Rhode Island,39
Alaska,Rhode Island,93
Arizona,Rhode Island,647
Arkansas,Rhode Island,0
California,Rhode Island,1879
Colorado,Rhode Island,285
Connecticut,Rhode Island,3861
Delaware,Rhode Island,0
District of Columbia ,Rhode Island,6
Florida,Rhode Island,4363
Georgia,Rhode Island,191
Hawaii,Rhode Island,18
Idaho,Rhode Island,244
Illinois,Rhode Island,265
Indiana,Rhode Island,53
Iowa,Rhode Island,0
Kansas,Rhode Island,169
Kentucky,Rhode Island,118
Louisiana,Rhode Island,60
Maine,Rhode Island,422
Maryland,Rhode Island,500
Massachusetts,Rhode Island,12652
Michigan,Rhode Island,61
Minnesota,Rhode Island,58
Mississippi,Rhode Island,37
Missouri,Rhode Island,355
Montana,Rhode Island,0
Nebraska,Rhode Island,0
Nevada,Rhode Island,58
New Hampshire,Rhode Island,690
New Jersey,Rhode Island,1380
New Mexico,Rhode Island,0
New York,Rhode Island,2951
North Carolina,Rhode Island,1140
North Dakota,Rhode Island,0
Ohio,Rhode Island,274
Oklahoma,Rhode Island,0
Oregon,Rhode Island,394
Pennsylvania,Rhode Island,1040
South Carolina,Rhode Island,445
South Dakota,Rhode Island,0
Tennessee,Rhode Island,908
Texas,Rhode Island,1164
Utah,Rhode Island,427
Vermont,Rhode Island,78
Virginia,Rhode Island,356
Washington,Rhode Island,636
West Virginia,Rhode Island,27
Wisconsin,Rhode Island,0
Wyoming,Rhode Island,0
Alabama,South Carolina,1854
Alaska,South Carolina,250
Arizona,South Carolina,900
Arkansas,South Carolina,1612
California,South Carolina,5915
Colorado,South Carolina,2725
Connecticut,South Carolina,3355
Delaware,South Carolina,214
District of Columbia ,South Carolina,262
Florida,South Carolina,16323
Georgia,South Carolina,15548
Hawaii,South Carolina,602
Idaho,South Carolina,285
Illinois,South Carolina,4051
Indiana,South Carolina,2033
Iowa,South Carolina,1036
Kansas,South Carolina,676
Kentucky,South Carolina,3007
Louisiana,South Carolina,1751
Maine,South Carolina,1006
Maryland,South Carolina,4963
Massachusetts,South Carolina,3002
Michigan,South Carolina,3496
Minnesota,South Carolina,987
Mississippi,South Carolina,1309
Missouri,South Carolina,2086
Montana,South Carolina,198
Nebraska,South Carolina,195
Nevada,South Carolina,659
New Hampshire,South Carolina,566
New Jersey,South Carolina,4951
New Mexico,South Carolina,177
New York,South Carolina,9301
North Carolina,South Carolina,31369
North Dakota,South Carolina,189
Ohio,South Carolina,6694
Oklahoma,South Carolina,705
Oregon,South Carolina,560
Pennsylvania,South Carolina,9489
Rhode Island,South Carolina,628
South Dakota,South Carolina,70
Tennessee,South Carolina,5542
Texas,South Carolina,5987
Utah,South Carolina,1243
Vermont,South Carolina,388
Virginia,South Carolina,8736
Washington,South Carolina,751
West Virginia,South Carolina,1498
Wisconsin,South Carolina,1222
Wyoming,South Carolina,0
Alabama,South Dakota,14
Alaska,South Dakota,289
Arizona,South Dakota,1240
Arkansas,South Dakota,486
California,South Dakota,1340
Colorado,South Dakota,1200
Connecticut,South Dakota,32
Delaware,South Dakota,0
District of Columbia ,South Dakota,0
Florida,South Dakota,263
Georgia,South Dakota,268
Hawaii,South Dakota,0
Idaho,South Dakota,92
Illinois,South Dakota,1075
Indiana,South Dakota,157
Iowa,South Dakota,2290
Kansas,South Dakota,308
Kentucky,South Dakota,31
Louisiana,South Dakota,0
Maine,South Dakota,0
Maryland,South Dakota,207
Massachusetts,South Dakota,0
Michigan,South Dakota,190
Minnesota,South Dakota,3878
Mississippi,South Dakota,10
Missouri,South Dakota,440
Montana,South Dakota,391
Nebraska,South Dakota,2606
Nevada,South Dakota,353
New Hampshire,South Dakota,0
New Jersey,South Dakota,36
New Mexico,South Dakota,28
New York,South Dakota,0
North Carolina,South Dakota,366
North Dakota,South Dakota,2669
Ohio,South Dakota,29
Oklahoma,South Dakota,219
Oregon,South Dakota,54
