target,source,flow
Massachusetts,Kansas,692
Massachusetts,Kentucky,930
Massachusetts,Louisiana,948
Massachusetts,Maine,4099
Massachusetts,Maryland,2696
Massachusetts,Michigan,2747
Massachusetts,Minnesota,1814
Massachusetts,Mississippi,45
Massachusetts,Missouri,2519
Massachusetts,Montana,148
Massachusetts,Nebraska,299
Massachusetts,Nevada,1363
Massachusetts,New Hampshire,12417
Massachusetts,New Jersey,6872
Massachusetts,New Mexico,713
Massachusetts,New York,22782
Massachusetts,North Carolina,3216
Massachusetts,North Dakota,143
Massachusetts,Ohio,1791
Massachusetts,Oklahoma,197
Massachusetts,Oregon,556
Massachusetts,Pennsylvania,5212
Massachusetts,Rhode Island,8067
Massachusetts,South Carolina,2164
Massachusetts,South Dakota,56
Massachusetts,Tennessee,957
Massachusetts,Texas,4603
Massachusetts,Utah,1335
Massachusetts,Vermont,2000
Massachusetts,Virginia,3083
Massachusetts,Washington,1672
Massachusetts,West Virginia,161
Massachusetts,Wisconsin,1098
Massachusetts,Wyoming,0
Michigan,Alabama,3669
Michigan,Alaska,348
Michigan,Arizona,4948
Michigan,Arkansas,825
Michigan,California,10874
Michigan,Colorado,3001
Michigan,Connecticut,783
Michigan,Delaware,72
Michigan,District of Columbia ,445
Michigan,Florida,14479
Michigan,Georgia,5794
Michigan,Hawaii,188
Michigan,Idaho,216
Michigan,Illinois,13913
Michigan,Indiana,9171
Michigan,Iowa,1968
Michigan,Kansas,1465
Michigan,Kentucky,3957
Michigan,Louisiana,1651
Michigan,Maine,343
Michigan,Maryland,1472
Michigan,Massachusetts,1770
Michigan,Minnesota,1175
Michigan,Mississippi,1828
Michigan,Missouri,4244
Michigan,Montana,124
Michigan,Nebraska,620
Michigan,Nevada,1631
Michigan,New Hampshire,357
Michigan,New Jersey,1360
Michigan,New Mexico,456
Michigan,New York,7337
Michigan,North Carolina,3614
Michigan,North Dakota,882
Michigan,Ohio,12303
Michigan,Oklahoma,1027
Michigan,Oregon,2248
Michigan,Pennsylvania,3398
Michigan,Rhode Island,93
Michigan,South Carolina,2680
Michigan,South Dakota,119
Michigan,Tennessee,3703
Michigan,Texas,7033
Michigan,Utah,1250
Michigan,Vermont,330
Michigan,Virginia,3539
Michigan,Washington,1572
Michigan,West Virginia,392
Michigan,Wisconsin,3485
Michigan,Wyoming,635
Minnesota,Alabama,491
Minnesota,Alaska,671
Minnesota,Arizona,2587
Minnesota,Arkansas,634
Minnesota,California,5518
Minnesota,Colorado,4221
Minnesota,Connecticut,932
Minnesota,Delaware,131
Minnesota,District of Columbia ,516
Minnesota,Florida,3512
Minnesota,Georgia,2247
Minnesota,Hawaii,416
Minnesota,Idaho,209
Minnesota,Illinois,7297
Minnesota,Indiana,2505
Minnesota,Iowa,5870
Minnesota,Kansas,669
Minnesota,Kentucky,360
Minnesota,Louisiana,378
Minnesota,Maine,164
Minnesota,Maryland,934
Minnesota,Massachusetts,1280
Minnesota,Michigan,4664
Minnesota,Mississippi,573
Minnesota,Missouri,1745
Minnesota,Montana,422
Minnesota,Nebraska,2225
Minnesota,Nevada,997
Minnesota,New Hampshire,74
Minnesota,New Jersey,1144
Minnesota,New Mexico,754
Minnesota,New York,3274
Minnesota,North Carolina,1737
Minnesota,North Dakota,10579
Minnesota,Ohio,2704
Minnesota,Oklahoma,301
Minnesota,Oregon,875
Minnesota,Pennsylvania,1249
Minnesota,Rhode Island,123
Minnesota,South Carolina,521
Minnesota,South Dakota,6244
Minnesota,Tennessee,2212
Minnesota,Texas,5529
Minnesota,Utah,392
Minnesota,Vermont,46
Minnesota,Virginia,1552
Minnesota,Washington,3333
Minnesota,West Virginia,44
Minnesota,Wisconsin,20555
Minnesota,Wyoming,213
Mississippi,Alabama,5936
Mississippi,Alaska,127
Mississippi,Arizona,553
Mississippi,Arkansas,2251
Mississippi,California,4709
Mississippi,Colorado,1000
Mississippi,Connecticut,145
Mississippi,Delaware,68
Mississippi,District of Columbia ,0
Mississippi,Florida,4481
Mississippi,Georgia,7946
Mississippi,Hawaii,942
Mississippi,Idaho,0
Mississippi,Illinois,2611
Mississippi,Indiana,1958
Mississippi,Iowa,271
Mississippi,Kansas,292
Mississippi,Kentucky,814
Mississippi,Louisiana,8103
Mississippi,Maine,229
Mississippi,Maryland,948
Mississippi,Massachusetts,183
Mississippi,Michigan,422
Mississippi,Minnesota,331
Mississippi,Missouri,2900
Mississippi,Montana,420
Mississippi,Nebraska,996
Mississippi,Nevada,605
Mississippi,New Hampshire,30
Mississippi,New Jersey,1042
Mississippi,New Mexico,27
Mississippi,New York,769
Mississippi,North Carolina,729
Mississippi,North Dakota,18
Mississippi,Ohio,352
Mississippi,Oklahoma,70
Mississippi,Oregon,0
Mississippi,Pennsylvania,682
Mississippi,Rhode Island,0
Mississippi,South Carolina,951
Mississippi,South Dakota,0
Mississippi,Tennessee,11636
Mississippi,Texas,5056
Mississippi,Utah,0
Mississippi,Vermont,0
Mississippi,Virginia,286
Mississippi,Washington,888
Mississippi,West Virginia,1158
Mississippi,Wisconsin,402
Mississippi,Wyoming,212
Missouri,Alaska,1224
Missouri,Arizona,2820
Missouri,Arkansas,6560
Missouri,California,10918
Missouri,Colorado,4275
Missouri,Connecticut,425
Missouri,Delaware,63
Missouri,District of Columbia ,170
Missouri,Florida,6630
Missouri,Georgia,2818
Missouri,Hawaii,1573
Missouri,Idaho,774
Missouri,Illinois,22767
Missouri,Indiana,2088
Missouri,Iowa,5678
Missouri,Kansas,22093
Missouri,Kentucky,1587
Missouri,Louisiana,1915
Missouri,Maine,0
Missouri,Maryland,1871
Missouri,Massachusetts,2025
Missouri,Michigan,2518
Missouri,Minnesota,1672
Missouri,Mississippi,1543
Missouri,Montana,330
Missouri,Nebraska,3326
Missouri,Nevada,2203
Missouri,New Hampshire,312
Missouri,New Jersey,1686
Missouri,New Mexico,987
Missouri,New York,1528
Missouri,North Carolina,2806
Missouri,North Dakota,503
Missouri,Ohio,4309
Missouri,Oklahoma,6239
Missouri,Oregon,1382
Missouri,Pennsylvania,2590
Missouri,Rhode Island,108
Missouri,South Carolina,1140
Missouri,South Dakota,537
Missouri,Tennessee,2320
Missouri,Texas,14820
Missouri,Utah,760
Missouri,Vermont,228
Missouri,Virginia,2795
Missouri,Washington,3120
Missouri,West Virginia,90
Missouri,Wisconsin,3784
Missouri,Wyoming,529
Montana,Alabama,301
Montana,Alaska,701
Montana,Arizona,386
Montana,Arkansas,899
Montana,California,5447
Montana,Colorado,2241
Montana,Connecticut,0
Montana,Delaware,0
Montana,District of Columbia ,47
Montana,Florida,1202
Montana,Georgia,112
Montana,Hawaii,20
Montana,Idaho,1198
Montana,Illinois,839
Montana,Indiana,317
Montana,Iowa,257
Montana,Kansas,267
Montana,Kentucky,68
Montana,Louisiana,226
Montana,Maine,150
Montana,Maryland,188
Montana,Massachusetts,31
Montana,Michigan,750
Montana,Minnesota,948
Montana,Mississippi,236
Montana,Missouri,90
Montana,Nebraska,103
Montana,Nevada,581
Montana,New Hampshire,76
Montana,New Jersey,91
Montana,New Mexico,227
Montana,New York,995
Montana,North Carolina,314
Montana,North Dakota,1698
Montana,Ohio,260
Montana,Oklahoma,228
Montana,Oregon,1242
Montana,Pennsylvania,382
Montana,Rhode Island,20
Montana,South Carolina,0
Montana,South Dakota,509
Montana,Tennessee,87
Montana,Texas,1569
Montana,Utah,879
Montana,Vermont,31
Montana,Virginia,683
Montana,Washington,3879
Montana,West Virginia,112
Montana,Wisconsin,497
Montana,Wyoming,4072
Nebraska,Alabama,420
Nebraska,Alaska,199
Nebraska,Arizona,1456
Nebraska,Arkansas,267
Nebraska,California,3707
Nebraska,Colorado,4520
Nebraska,Connecticut,0
Nebraska,Delaware,11
Nebraska,District of Columbia ,10
Nebraska,Florida,2064
Nebraska,Georgia,592
Nebraska,Hawaii,144
Nebraska,Idaho,675
Nebraska,Illinois,1615
Nebraska,Indiana,171
Nebraska,Iowa,8825
Nebraska,Kansas,2337
Nebraska,Kentucky,492
Nebraska,Louisiana,265
Nebraska,Maine,0
Nebraska,Maryland,466
Nebraska,Massachusetts,176
Nebraska,Michigan,903
Nebraska,Minnesota,2713
Nebraska,Mississippi,0
Nebraska,Missouri,1929
Nebraska,Montana,207
Nebraska,Nevada,1133
Nebraska,New Hampshire,67
Nebraska,New Jersey,58
Nebraska,New Mexico,186
Nebraska,New York,658
Nebraska,North Carolina,359
Nebraska,North Dakota,541
Nebraska,Ohio,689
Nebraska,Oklahoma,951
Nebraska,Oregon,850
Nebraska,Pennsylvania,364
Nebraska,Rhode Island,0
Nebraska,South Carolina,355
Nebraska,South Dakota,2537
Nebraska,Tennessee,684
Nebraska,Texas,4876
Nebraska,Utah,1467
Nebraska,Vermont,13
Nebraska,Virginia,774
Nebraska,Washington,351
Nebraska,West Virginia,164
Nebraska,Wisconsin,694
Nebraska,Wyoming,572
Nevada,Alabama,191
Nevada,Alaska,1024
Nevada,Arizona,5508
Nevada,Arkansas,551
Nevada,California,47513
Nevada,Colorado,8518
Nevada,Connecticut,693
Nevada,Delaware,517
Nevada,District of Columbia ,249
Nevada,Florida,5825
Nevada,Georgia,1241
Nevada,Hawaii,4231
Nevada,Idaho,3256
Nevada,Illinois,2737
Nevada,Indiana,862
Nevada,Iowa,340
Nevada,Kansas,245
Nevada,Kentucky,539
Nevada,Louisiana,444
Nevada,Maine,82
Nevada,Maryland,1364
Nevada,Massachusetts,838
Nevada,Michigan,2023
Nevada,Minnesota,1687
Nevada,Mississippi,801
Nevada,Missouri,2488
Nevada,Montana,429
Nevada,Nebraska,1151
Nevada,New Hampshire,90
Nevada,New Jersey,764
Nevada,New Mexico,1874
Nevada,New York,2280
Nevada,North Carolina,4154
Nevada,North Dakota,153
Nevada,Ohio,2342
Nevada,Oklahoma,368
Nevada,Oregon,3501
Nevada,Pennsylvania,1758
Nevada,Rhode Island,85
Nevada,South Carolina,1561
Nevada,South Dakota,908
Nevada,Tennessee,1022
Nevada,Texas,5346
Nevada,Utah,4410
Nevada,Vermont,237
Nevada,Virginia,1147
Nevada,Washington,5203
Nevada,West Virginia,0
Nevada,Wisconsin,381
Nevada,Wyoming,143
New Hampshire,Alabama,109
New Hampshire,Alaska,151
New Hampshire,Arizona,190
New Hampshire,Arkansas,185
New Hampshire,California,2418
New Hampshire,Colorado,512
New Hampshire,Connecticut,2946
New Hampshire,Delaware,0
New Hampshire,District of Columbia ,102
New Hampshire,Florida,2486
New Hampshire,Georgia,725
New Hampshire,Hawaii,307
New Hampshire,Idaho,0
New Hampshire,Illinois,968
New Hampshire,Indiana,311
New Hampshire,Iowa,67
New Hampshire,Kansas,0
New Hampshire,Kentucky,45
New Hampshire,Louisiana,47
New Hampshire,Maine,3950
New Hampshire,Maryland,834
New Hampshire,Massachusetts,21734
New Hampshire,Michigan,109
New Hampshire,Minnesota,43
New Hampshire,Mississippi,0
New Hampshire,Missouri,205
New Hampshire,Montana,0
New Hampshire,Nebraska,0
New Hampshire,Nevada,1083
New Hampshire,New Jersey,615
New Hampshire,New Mexico,0
New Hampshire,New York,4123
New Hampshire,North Carolina,1113
New Hampshire,North Dakota,0
New Hampshire,Ohio,34
New Hampshire,Oklahoma,259
New Hampshire,Oregon,136
New Hampshire,Pennsylvania,1867
New Hampshire,Rhode Island,582
New Hampshire,South Carolina,439
New Hampshire,South Dakota,224
New Hampshire,Tennessee,167
New Hampshire,Texas,1200
New Hampshire,Utah,30
New Hampshire,Vermont,1874
New Hampshire,Virginia,460
New Hampshire,Washington,146
New Hampshire,West Virginia,0
New Hampshire,Wisconsin,97
New Hampshire,Wyoming,0
New Jersey,Alabama,169
New Jersey,Alaska,610
New Jersey,Arizona,898
New Jersey,Arkansas,175
New Jersey,California,7968
New Jersey,Colorado,1099
New Jersey,Connecticut,5324
New Jersey,Delaware,1543
New Jersey,District of Columbia ,662
New Jersey,Florida,9038
New Jersey,Georgia,3094
New Jersey,Hawaii,353
New Jersey,Idaho,321
New Jersey,Illinois,2517
New Jersey,Indiana,884
New Jersey,Iowa,22
New Jersey,Kansas,1250
New Jersey,Kentucky,312
New Jersey,Louisiana,297
New Jersey,Maine,254
New Jersey,Maryland,4817
New Jersey,Massachusetts,2599
New Jersey,Michigan,1676
New Jersey,Minnesota,894
New Jersey,Mississippi,78
New Jersey,Missouri,761
New Jersey,Montana,54
New Jersey,Nebraska,364
New Jersey,Nevada,237
New Jersey,New Hampshire,115
New Jersey,New Mexico,0
New Jersey,New York,57235
New Jersey,North Carolina,3151
New Jersey,North Dakota,171
New Jersey,Ohio,1828
New Jersey,Oklahoma,327
New Jersey,Oregon,809
New Jersey,Pennsylvania,22129
New Jersey,Rhode Island,597
New Jersey,South Carolina,1288
New Jersey,South Dakota,0
New Jersey,Tennessee,715
New Jersey,Texas,6591
New Jersey,Utah,269
New Jersey,Vermont,274
New Jersey,Virginia,5750
New Jersey,Washington,1135
New Jersey,West Virginia,329
New Jersey,Wisconsin,1013
New Jersey,Wyoming,110
New Mexico,Alabama,770
New Mexico,Alaska,1470
New Mexico,Arizona,7129
New Mexico,Arkansas,258
New Mexico,California,6897
New Mexico,Colorado,3578
New Mexico,Connecticut,0
New Mexico,Delaware,0
New Mexico,District of Columbia ,138
New Mexico,Florida,1029
New Mexico,Georgia,413
New Mexico,Hawaii,509
New Mexico,Idaho,608
New Mexico,Illinois,1297
New Mexico,Indiana,1177
New Mexico,Iowa,484
New Mexico,Kansas,134
New Mexico,Kentucky,194
New Mexico,Louisiana,884
New Mexico,Maine,0
New Mexico,Maryland,935
New Mexico,Massachusetts,349
New Mexico,Michigan,495
New Mexico,Minnesota,307
New Mexico,Mississippi,421
New Mexico,Missouri,611
New Mexico,Montana,982
New Mexico,Nebraska,261
New Mexico,Nevada,1008
New Mexico,New Hampshire,77
New Mexico,New Jersey,196
New Mexico,New York,886
New Mexico,North Carolina,261
New Mexico,North Dakota,215
New Mexico,Ohio,579
New Mexico,Oklahoma,630
New Mexico,Oregon,544
New Mexico,Pennsylvania,412
New Mexico,Rhode Island,291
New Mexico,South Carolina,730
New Mexico,South Dakota,100
New Mexico,Tennessee,431
New Mexico,Texas,16356
New Mexico,Utah,411
New Mexico,Vermont,0
New Mexico,Virginia,1694
New Mexico,Washington,563
New Mexico,West Virginia,0
New Mexico,Wisconsin,274
New Mexico,Wyoming,267
New York,Alabama,1849
New York,Alaska,1049
New York,Arizona,3826
New York,Arkansas,1209
New York,California,24982
New York,Colorado,3104
New York,Connecticut,17340
New York,Delaware,1203
New York,District of Columbia ,4401
New York,Florida,28145
New York,Georgia,11328
New York,Hawaii,1740
New York,Idaho,1088
New York,Illinois,6879
New York,Indiana,2657
New York,Iowa,2050
New York,Kansas,1381
New York,Kentucky,1216
New York,Louisiana,1416
New York,Maine,1611
New York,Maryland,8499
New York,Massachusetts,14775
New York,Michigan,3088
New York,Minnesota,1973
New York,Mississippi,758
New York,Missouri,4014
New York,Montana,597
New York,Nebraska,98
New York,Nevada,2273
New York,New Hampshire,1997
New York,New Jersey,34953
New York,New Mexico,615
New York,North Carolina,12000
New York,North Dakota,449
New York,Ohio,7863
New York,Oklahoma,2015
New York,Oregon,1658
New York,Pennsylvania,25006
New York,Rhode Island,2654
New York,South Carolina,6044
New York,South Dakota,125
New York,Tennessee,4072
New York,Texas,10058
New York,Utah,334
New York,Vermont,2929
New York,Virginia,10677
New York,Washington,5529
New York,West Virginia,402
New York,Wisconsin,1269
New York,Wyoming,54
North Carolina,Alabama,4526
North Carolina,Alaska,1401
North Carolina,Arizona,5624
North Carolina,Arkansas,747
North Carolina,California,22469
North Carolina,Colorado,4021
North Carolina,Connecticut,5780
North Carolina,Delaware,1186
North Carolina,District of Columbia ,2183
North Carolina,Florida,33594
North Carolina,Georgia,16892
North Carolina,Hawaii,1463
North Carolina,Idaho,97
North Carolina,Illinois,6013
North Carolina,Indiana,4392
North Carolina,Iowa,978
North Carolina,Kansas,1590
North Carolina,Kentucky,1531
North Carolina,Louisiana,3491
North Carolina,Maine,1014
North Carolina,Maryland,10899
North Carolina,Massachusetts,7605
North Carolina,Michigan,5404
North Carolina,Minnesota,2769
North Carolina,Mississippi,1723
North Carolina,Missouri,4394
North Carolina,Montana,433
North Carolina,Nebraska,259
North Carolina,Nevada,1758
North Carolina,New Hampshire,273
North Carolina,New Jersey,11559
North Carolina,New Mexico,1047
North Carolina,New York,27031
North Carolina,North Dakota,571
North Carolina,Ohio,11359
North Carolina,Oklahoma,1260
North Carolina,Oregon,1778
North Carolina,Pennsylvania,12542
North Carolina,Rhode Island,234
North Carolina,South Carolina,28508
North Carolina,South Dakota,12
North Carolina,Tennessee,8416
North Carolina,Texas,14655
North Carolina,Utah,623
North Carolina,Vermont,524
North Carolina,Virginia,27833
North Carolina,Washington,5896
North Carolina,West Virginia,3423
North Carolina,Wisconsin,1895
North Carolina,Wyoming,159
North Dakota,Alabama,53
North Dakota,Alaska,152
North Dakota,Arizona,564
North Dakota,Arkansas,48
North Dakota,California,4051
North Dakota,Colorado,995
North Dakota,Connecticut,0
North Dakota,Delaware,167
North Dakota,District of Columbia ,0
North Dakota,Florida,1255
North Dakota,Georgia,58
North Dakota,Hawaii,292
North Dakota,Idaho,858
North Dakota,Illinois,302
North Dakota,Indiana,74
North Dakota,Iowa,652
North Dakota,Kansas,96
North Dakota,Kentucky,26
North Dakota,Louisiana,214
North Dakota,Maine,0
North Dakota,Maryland,95
North Dakota,Massachusetts,135
North Dakota,Michigan,709
North Dakota,Minnesota,13844
North Dakota,Mississippi,372
North Dakota,Missouri,0
North Dakota,Montana,1071
North Dakota,Nebraska,517
North Dakota,Nevada,16
North Dakota,New Hampshire,0
North Dakota,New Jersey,232
North Dakota,New Mexico,89
North Dakota,New York,247
North Dakota,North Carolina,0
North Dakota,Ohio,33
North Dakota,Oklahoma,224
North Dakota,Oregon,716
North Dakota,Pennsylvania,1070
North Dakota,Rhode Island,0
North Dakota,South Carolina,546
North Dakota,South Dakota,1653
North Dakota,Tennessee,478
North Dakota,Texas,1678
North Dakota,Utah,247
North Dakota,Vermont,0
North Dakota,Virginia,434
North Dakota,Washington,1362
North Dakota,West Virginia,0
North Dakota,Wisconsin,861
North Dakota,Wyoming,829
Ohio,Alabama,2487
Ohio,Alaska,79
Ohio,Arizona,3143
Ohio,Arkansas,683
Ohio,California,11286
Ohio,Colorado,3209
Ohio,Connecticut,2478
Ohio,Delaware,406
Ohio,District of Columbia ,1165
Ohio,Florida,15843
Ohio,Georgia,6133
Ohio,Hawaii,285
Ohio,Idaho,660
Ohio,Illinois,9676
Ohio,Indiana,10007
Ohio,Iowa,1687
Ohio,Kansas,2169
Ohio,Kentucky,15435
Ohio,Louisiana,823
Ohio,Maine,369
Ohio,Maryland,4416
Ohio,Massachusetts,3030
Ohio,Michigan,11424
Ohio,Minnesota,1362
Ohio,Mississippi,573
Ohio,Missouri,2515
Ohio,Montana,439
Ohio,Nebraska,619
Ohio,Nevada,847
Ohio,New Hampshire,692
Ohio,New Jersey,3252
Ohio,New Mexico,525
Ohio,New York,13157
Ohio,North Carolina,7847
Ohio,North Dakota,350
Ohio,Oklahoma,936
Ohio,Oregon,854
Ohio,Pennsylvania,15666
Ohio,Rhode Island,177
Ohio,South Carolina,3714
Ohio,South Dakota,26
Ohio,Tennessee,6127
Ohio,Texas,12108
Ohio,Utah,2100
Ohio,Vermont,364
Ohio,Virginia,5224
Ohio,Washington,2960
Ohio,West Virginia,7343
Ohio,Wisconsin,2011
Ohio,Wyoming,248
Oklahoma,Alabama,1133
Oklahoma,Alaska,1004
Oklahoma,Arizona,1931
Oklahoma,Arkansas,6835
Oklahoma,California,7174
Oklahoma,Colorado,3474
Oklahoma,Connecticut,99
Oklahoma,Delaware,0
Oklahoma,District of Columbia ,36
Oklahoma,Florida,4233
Oklahoma,Georgia,2164
Oklahoma,Hawaii,129
Oklahoma,Idaho,338
Oklahoma,Illinois,1959
Oklahoma,Indiana,1303
Oklahoma,Iowa,1301
Oklahoma,Kansas,8159
Oklahoma,Kentucky,1363
Oklahoma,Louisiana,2393
Oklahoma,Maine,48
Oklahoma,Maryland,982
Oklahoma,Massachusetts,248
Oklahoma,Michigan,257
Oklahoma,Minnesota,1083
Oklahoma,Mississippi,1539
Oklahoma,Missouri,3209
Oklahoma,Montana,594
Oklahoma,Nebraska,144
Oklahoma,Nevada,801
Oklahoma,New Hampshire,45
Oklahoma,New Jersey,231
Oklahoma,New Mexico,1899
Oklahoma,New York,1930
Oklahoma,North Carolina,1483
Oklahoma,North Dakota,98
Oklahoma,Ohio,1143
Oklahoma,Oregon,841
Oklahoma,Pennsylvania,611
Oklahoma,Rhode Island,216
Oklahoma,South Carolina,797
Oklahoma,South Dakota,27
Oklahoma,Tennessee,2337
Oklahoma,Texas,32430
Oklahoma,Utah,204
Oklahoma,Vermont,37
Oklahoma,Virginia,921
Oklahoma,Washington,2018
Oklahoma,West Virginia,0
Oklahoma,Wisconsin,509
Oklahoma,Wyoming,251
Oregon,Alabama,179
Oregon,Alaska,2808
Oregon,Arizona,6938
Oregon,Arkansas,526
Oregon,California,50109
Oregon,Colorado,3185
Oregon,Connecticut,355
Oregon,Delaware,85
Oregon,District of Columbia ,60
Oregon,Florida,3266
Oregon,Georgia,1308
Oregon,Hawaii,2671
Oregon,Idaho,4444
Oregon,Illinois,4110
Oregon,Indiana,750
Oregon,Iowa,549
Oregon,Kansas,1298
Oregon,Kentucky,129
Oregon,Louisiana,1461
Oregon,Maine,204
Oregon,Maryland,1384
Oregon,Massachusetts,822
Oregon,Michigan,1642
Oregon,Minnesota,930
Oregon,Mississippi,367
Oregon,Missouri,1637
Oregon,Montana,1004
Oregon,Nebraska,368
Oregon,Nevada,2802
Oregon,New Hampshire,266
Oregon,New Jersey,475
Oregon,New Mexico,1046
Oregon,New York,2491
Oregon,North Carolina,955
Oregon,North Dakota,461
Oregon,Ohio,874
Oregon,Oklahoma,1121
Oregon,Pennsylvania,1138
Oregon,Rhode Island,159
Oregon,South Carolina,415
Oregon,South Dakota,576
Oregon,Tennessee,1115
Oregon,Texas,7049
Oregon,Utah,4103
Oregon,Vermont,308
Oregon,Virginia,3566
Oregon,Washington,26150
Oregon,West Virginia,257
Oregon,Wisconsin,1370
Oregon,Wyoming,227
Pennsylvania,Alabama,1416
Pennsylvania,Alaska,294
Pennsylvania,Arizona,3266
Pennsylvania,Arkansas,292
Pennsylvania,California,10995
Pennsylvania,Colorado,2786
Pennsylvania,Connecticut,3937
Pennsylvania,Delaware,8913
Pennsylvania,District of Columbia ,3339
Pennsylvania,Florida,17094
Pennsylvania,Georgia,5249
Pennsylvania,Hawaii,1639
Pennsylvania,Idaho,442
Pennsylvania,Illinois,5047
Pennsylvania,Indiana,3667
Pennsylvania,Iowa,592
Pennsylvania,Kansas,449
Pennsylvania,Kentucky,2136
Pennsylvania,Louisiana,1050
Pennsylvania,Maine,1156
Pennsylvania,Maryland,19880
Pennsylvania,Massachusetts,6074
Pennsylvania,Michigan,3312
Pennsylvania,Minnesota,1630
Pennsylvania,Mississippi,1615
Pennsylvania,Missouri,936
Pennsylvania,Montana,71
Pennsylvania,Nebraska,447
Pennsylvania,Nevada,1341
Pennsylvania,New Hampshire,1715
Pennsylvania,New Jersey,39487
Pennsylvania,New Mexico,760
Pennsylvania,New York,40272
Pennsylvania,North Carolina,8950
Pennsylvania,North Dakota,406
Pennsylvania,Ohio,11234
Pennsylvania,Oklahoma,679
Pennsylvania,Oregon,1325
Pennsylvania,Rhode Island,1055
Pennsylvania,South Carolina,4570
Pennsylvania,South Dakota,652
Pennsylvania,Tennessee,2249
Pennsylvania,Texas,7226
Pennsylvania,Utah,1182
Pennsylvania,Vermont,1853
Pennsylvania,Virginia,8417
Pennsylvania,Washington,3199
Pennsylvania,West Virginia,4128
Pennsylvania,Wisconsin,1696
Pennsylvania,Wyoming,0
Rhode Island,Alabama,135
Rhode Island,Alaska,109
Rhode Island,Arizona,101
Rhode Island,Arkansas,175
Rhode Island,California,2418
Rhode Island,Colorado,425
Rhode Island,Connecticut,3194
Rhode Island,Delaware,0
Rhode Island,District of Columbia ,0
Rhode Island,Florida,4010
Rhode Island,Georgia,917
Rhode Island,Hawaii,59
Rhode Island,Idaho,34
Rhode Island,Illinois,207
Rhode Island,Indiana,247
Rhode Island,Iowa,66
Rhode Island,Kansas,0
Rhode Island,Kentucky,0
Rhode Island,Louisiana,281
Rhode Island,Maine,436
Rhode Island,Maryland,259
Rhode Island,Massachusetts,11929
Rhode Island,Michigan,193
Rhode Island,Minnesota,0
Rhode Island,Mississippi,166
Rhode Island,Missouri,154
Rhode Island,Montana,423
Rhode Island,Nebraska,0
Rhode Island,Nevada,0
Rhode Island,New Hampshire,492
Rhode Island,New Jersey,2331
Rhode Island,New Mexico,77
Rhode Island,New York,2273
Rhode Island,North Carolina,271
Rhode Island,North Dakota,0
Rhode Island,Ohio,99
Rhode Island,Oklahoma,0
Rhode Island,Oregon,0
Rhode Island,Pennsylvania,497
Rhode Island,South Carolina,202
Rhode Island,South Dakota,0
Rhode Island,Tennessee,295
Rhode Island,Texas,980
Rhode Island,Utah,211
Rhode Island,Vermont,93
Rhode Island,Virginia,1643
Rhode Island,Washington,1215
Rhode Island,West Virginia,0
Rhode Island,Wisconsin,233
Rhode Island,Wyoming,0
South Carolina,Alabama,2133
South Carolina,Alaska,0
South Carolina,Arizona,2380
South Carolina,Arkansas,232
South Carolina,California,7618
South Carolina,Colorado,1756
South Carolina,Connecticut,3427
South Carolina,Delaware,464
South Carolina,District of Columbia ,322
South Carolina,Florida,14723
South Carolina,Georgia,12686
South Carolina,Hawaii,298
South Carolina,Idaho,408
South Carolina,Illinois,3918
South Carolina,Indiana,2940
South Carolina,Iowa,154
South Carolina,Kansas,826
South Carolina,Kentucky,2444
South Carolina,Louisiana,1606
South Carolina,Maine,516
South Carolina,Maryland,3276
South Carolina,Massachusetts,2607
South Carolina,Michigan,2673
South Carolina,Minnesota,870
South Carolina,Mississippi,1144
South Carolina,Missouri,3347
South Carolina,Montana,506
South Carolina,Nebraska,523
South Carolina,Nevada,1369
South Carolina,New Hampshire,1013
South Carolina,New Jersey,7658
South Carolina,New Mexico,524
South Carolina,New York,11504
South Carolina,North Carolina,28542
South Carolina,North Dakota,76
South Carolina,Ohio,4867
South Carolina,Oklahoma,689
South Carolina,Oregon,148
South Carolina,Pennsylvania,6964
South Carolina,Rhode Island,284
South Carolina,South Dakota,82
South Carolina,Tennessee,4263
South Carolina,Texas,9001
South Carolina,Utah,842
South Carolina,Vermont,14
South Carolina,Virginia,8778
South Carolina,Washington,1420
South Carolina,West Virginia,3111
South Carolina,Wisconsin,1627
South Carolina,Wyoming,0
South Dakota,Alabama,144
South Dakota,Alaska,183
South Dakota,Arizona,402
South Dakota,Arkansas,83
South Dakota,California,3599
South Dakota,Colorado,1284
South Dakota,Connecticut,0
South Dakota,Delaware,0
South Dakota,District of Columbia ,0
South Dakota,Florida,580
South Dakota,Georgia,253
South Dakota,Hawaii,531
South Dakota,Idaho,44
South Dakota,Illinois,177
South Dakota,Indiana,0
South Dakota,Iowa,2479
South Dakota,Kansas,332
South Dakota,Kentucky,0
South Dakota,Louisiana,1257
South Dakota,Maine,89
South Dakota,Maryland,306
South Dakota,Massachusetts,0
South Dakota,Michigan,251
South Dakota,Minnesota,3510
South Dakota,Mississippi,14
South Dakota,Missouri,384
South Dakota,Montana,217
South Dakota,Nebraska,2892
South Dakota,Nevada,282
South Dakota,New Hampshire,28
South Dakota,New Jersey,135
South Dakota,New Mexico,152
South Dakota,New York,345
South Dakota,North Carolina,215
South Dakota,North Dakota,1751
South Dakota,Ohio,111
South Dakota,Oklahoma,105
South Dakota,Oregon,71
South Dakota,Pennsylvania,34
South Dakota,Rhode Island,0
